id|gender|age|height|edu|salary|nation|car|house|body|face|hair|smoke|drink|child|parent|bmi|where2|where0|where1|marriage0|marriage1|look0|look1
12554412|M|30|158|3|1|1|0|0|0|0|0|0|0|0|0|23.0|4|0|-1|0|0|0|0
28277833|M|27|160|2|-1|1|-1|0|-1|0|5|1|1|1|1|23.0|2|1|1|0|0|1|0
68038606|M|21|155|1|-1|1|-1|0|0|0|3|3|0|0|0|20.0|1|0|-1|0|0|0|0
3637438|M|33|164|2|0|1|-1|0|0|0|3|3|0|1|-1|26.0|3|1|1|0|0|0|1
3817209|M|32|156|2|0|1|0|0|0|0|5|3|1|0|0|22.0|0|0|0|0|0|0|0
15565491|M|35|162|2|0|1|1|1|0|0|5|1|0|1|1|25.0|3|0|0|0|0|0|0
6426063|M|30|160|2|-1|1|-1|0|0|0|5|3|1|1|1|26.0|1|0|-1|0|0|0|1
42493689|M|26|175|2|0|1|-1|0|-1|0|3|3|1|1|0|21.0|3|1|1|0|0|1|0
18565801|M|30|155|3|-1|1|-1|0|-1|0|5|1|-1|1|-1|22.0|3|0|1|0|0|0|0
12602765|M|27|170|2|0|1|-1|0|0|0|5|1|1|0|0|26.0|3|1|0|0|0|0|0
12040513|M|31|166|2|0|1|-1|0|-1|1|5|3|0|1|0|24.0|2|1|0|0|0|1|0
1537341|M|27|160|1|0|1|-1|0|1|0|3|1|-1|1|0|25.0|4|0|-1|0|0|1|0
5306619|M|32|169|2|1|1|-1|1|1|0|3|1|0|1|1|27.5|0|0|0|1|0|0|0
12661345|M|32|166|3|0|1|0|0|0|0|5|3|1|0|0|50.0|3|0|0|0|0|0|0
27185858|M|42|164|2|0|1|-1|0|-1|0|5|3|1|0|1|25.0|1|1|1|1|1|1|0
14493731|M|39|158|1|-1|1|0|0|0|0|0|3|1|0|0|-1.0|1|0|0|1|1|0|0
13673699|M|31|165|2|0|1|0|0|-1|0|3|3|-1|1|-1|23.0|3|0|0|0|0|0|0
18661220|M|30|163|3|1|1|0|0|1|0|5|1|0|1|1|27.5|0|0|0|0|0|0|0
1462846|M|36|161|5|-1|1|-1|0|1|0|3|1|0|1|0|23.5|3|-1|-1|0|0|0|0
5425586|M|36|164|2|-1|1|-1|0|0|0|5|3|1|1|1|28.5|1|0|1|1|0|1|0
13793855|M|26|170|2|-1|1|-1|0|1|0|5|3|1|0|1|-1.0|3|0|0|0|0|1|1
27882821|M|28|172|5|0|1|1|0|-1|0|5|1|1|1|0|26.0|3|1|0|0|0|0|0
33513285|M|24|163|2|-1|1|-1|0|0|0|2|3|-1|0|0|-1.0|0|0|0|0|0|0|0
31566076|M|26|164|3|0|1|0|0|0|0|3|1|1|1|1|-1.0|3|0|0|0|0|1|0
1299142|M|33|160|2|-1|1|-1|0|1|0|0|0|0|0|0|27.5|3|0|0|0|0|0|0
11960799|M|24|160|1|-1|1|-1|0|1|0|3|1|0|1|0|29.0|3|0|0|0|0|1|1
4266162|M|32|160|3|1|1|-1|0|0|0|3|1|-1|1|0|25.0|0|0|0|0|0|0|0
13380712|M|40|156|5|0|1|-1|1|0|0|5|3|1|-1|0|22.0|3|-1|-1|0|0|0|1
2309056|M|32|162|2|-1|1|-1|0|-1|0|5|1|1|1|1|24.0|2|0|0|0|0|1|0
40006947|M|28|160|3|0|1|0|0|-1|0|5|0|0|0|0|27.5|1|0|0|0|0|0|0
3151558|M|29|163|2|-1|1|0|0|0|0|3|0|0|1|0|24.0|4|0|-1|0|0|0|0
6079636|M|29|160|3|-1|1|-1|0|0|0|0|3|0|1|-1|26.5|0|0|0|0|0|0|0
13493435|M|32|157|1|0|1|-1|0|-1|1|5|1|0|1|0|21.5|2|1|0|0|0|1|1
2317050|M|31|165|2|0|1|-1|0|0|0|5|3|1|1|1|-1.0|0|0|0|0|0|0|0
11512843|M|29|158|2|0|1|-1|0|0|0|5|1|1|1|0|22.5|2|1|0|0|0|1|0
1564277|M|32|168|3|0|1|-1|0|0|0|3|3|1|1|1|30.0|1|-1|-1|0|0|0|0
11881623|M|30|160|3|0|1|-1|0|-1|0|5|3|0|1|0|22.5|3|1|0|0|0|0|0
20632593|M|32|172|5|0|1|-1|0|-1|0|5|1|0|1|0|27.5|3|1|0|0|0|0|1
5208472|M|34|166|3|-1|1|0|1|0|0|5|3|0|0|0|25.0|1|-1|-1|0|0|0|0
1946680|M|30|165|2|3|1|1|0|0|0|0|0|0|0|0|25.0|0|0|0|0|0|0|0
3137069|M|36|164|2|0|1|-1|0|0|0|5|3|0|0|0|27.0|3|1|0|1|1|1|0
20511868|M|27|155|4|0|1|0|0|0|0|2|3|0|1|0|22.0|4|0|-1|0|0|0|0
1448208|M|30|167|3|0|1|-1|0|-1|1|5|3|-1|0|0|23.0|0|0|0|0|0|0|0
30154457|M|26|166|3|-1|1|-1|0|0|0|3|1|0|1|0|27.0|0|0|0|0|0|0|0
20199605|M|24|165|2|-1|1|-1|0|0|0|0|3|0|1|-1|-1.0|3|1|0|0|0|0|0
21527478|M|28|160|2|0|1|-1|0|1|0|2|1|1|1|0|27.5|1|0|1|0|0|1|1
16566438|M|27|161|2|-1|1|-1|0|0|1|2|1|-1|0|0|27.5|3|0|1|0|0|0|0
2860656|M|45|168|2|-1|1|0|0|0|0|其它|0|0|0|0|28.0|0|0|0|1|0|0|0
15400176|M|30|162|3|0|1|-1|0|0|1|3|1|0|0|0|26.0|1|1|0|0|0|1|0
2509113|M|28|161|2|-1|1|-1|0|0|0|2|3|1|1|0|24.0|4|0|-1|0|0|0|0
1347863|M|35|155|2|0|1|0|0|0|0|0|0|0|0|0|22.5|0|0|0|0|0|0|0
18590502|M|28|169|2|-1|0|0|0|-1|0|0|0|0|1|0|25.0|2|-1|1|0|0|0|0
13930860|M|31|170|2|1|1|-1|1|-1|0|5|1|-1|0|0|25.0|3|-1|-1|0|0|0|0
4410729|M|30|168|2|-1|1|-1|0|1|0|3|1|-1|1|1|27.5|3|-1|1|0|0|1|0
11638185|M|31|160|5|0|1|-1|0|0|0|3|3|0|1|0|-1.0|3|-1|1|0|0|0|0
1298681|M|33|165|2|-1|1|-1|0|0|0|3|0|0|1|0|27.5|3|1|1|0|0|0|0
4520094|M|29|161|2|0|1|-1|0|-1|0|5|1|-1|1|1|24.5|4|0|-1|0|0|0|0
13718093|M|32|160|2|-1|1|0|0|0|0|5|0|0|0|0|22.0|3|-1|1|0|0|0|0
2618580|M|38|162|2|-1|0|-1|0|0|0|0|0|0|0|0|29.0|3|0|0|1|0|0|0
13414046|M|28|158|1|0|1|-1|0|0|0|5|3|-1|1|-1|-1.0|3|1|0|0|0|1|1
33486256|M|27|170|3|0|1|-1|0|-1|1|3|1|-1|1|0|24.5|3|-1|-1|0|0|0|0
16449965|M|30|155|1|0|1|-1|0|-1|0|2|3|1|1|0|21.0|4|0|-1|0|0|0|0
1204883|M|34|165|3|1|0|1|0|0|0|5|1|1|1|-1|27.5|0|0|0|1|0|0|1
52952529|M|21|170|2|1|1|-1|0|-1|1|5|3|0|1|1|30.0|3|1|0|0|0|0|0
37935162|M|27|161|2|0|1|-1|0|0|0|5|0|0|0|0|-1.0|0|0|0|0|0|0|0
19354357|M|34|162|2|0|0|1|0|0|0|3|3|1|0|0|24.5|0|0|0|0|0|1|0
3508312|M|32|165|3|0|1|-1|0|-1|1|5|3|1|1|1|24.5|0|0|0|0|0|0|0
15408653|M|27|168|3|0|1|0|0|0|0|5|1|1|1|1|27.5|2|1|0|0|0|0|0
5433843|M|32|160|2|0|1|-1|0|0|0|3|1|1|1|1|25.5|0|0|0|0|0|0|0
35279134|M|26|160|3|0|1|-1|0|-1|0|5|3|0|1|0|22.5|2|1|0|0|0|1|0
1931474|M|34|160|3|-1|1|-1|0|0|0|3|3|-1|0|-1|25.0|4|0|-1|0|0|0|0
12075518|M|31|166|1|-1|0|0|0|0|0|0|3|1|0|0|25.0|1|1|1|0|0|0|0
13489162|M|32|168|3|1|0|0|0|0|0|0|0|0|0|0|-1.0|0|0|0|0|0|0|0
26111054|M|30|165|2|0|1|-1|1|0|0|3|1|1|1|0|27.5|3|-1|1|0|0|1|0
25183573|M|32|163|2|-1|0|-1|0|0|0|5|1|0|1|1|-1.0|1|0|-1|0|0|0|0
3899541|M|44|161|5|1|1|-1|1|0|0|5|1|0|0|0|27.5|0|0|0|0|0|0|0
1795984|M|29|162|2|-1|1|-1|0|-1|0|0|0|0|0|0|24.5|1|1|0|0|0|0|0
17204536|M|47|158|2|0|1|1|1|0|0|5|1|1|-1|0|27.5|2|1|0|1|1|0|0
1447318|M|35|156|5|-1|1|-1|0|0|0|3|1|1|1|0|23.0|3|-1|-1|0|0|0|0
28599730|M|27|168|2|0|1|-1|0|0|0|3|3|1|1|1|27.5|3|1|0|0|0|1|0
4748666|M|32|156|2|-1|1|-1|0|1|0|3|1|0|1|0|26.0|3|-1|1|1|1|1|1
30215058|M|25|170|2|0|1|-1|0|-1|0|5|3|-1|0|-1|25.0|3|1|0|0|0|0|0
5172759|M|30|160|2|-1|1|-1|0|0|0|3|3|0|1|0|-1.0|3|1|0|0|0|0|0
11720728|M|32|158|6|-1|1|0|0|0|0|5|0|0|1|0|26.0|4|0|-1|0|0|0|0
47094668|M|29|170|3|0|1|1|0|-1|0|5|0|0|0|0|25.0|1|-1|-1|0|0|0|0
20940491|M|28|158|2|0|1|-1|0|0|0|5|3|1|1|-1|23.0|0|0|0|0|0|0|0
4832627|M|31|155|1|-1|1|-1|0|0|0|0|0|0|0|0|17.5|0|0|0|0|0|0|0
15360499|M|26|162|1|-1|1|0|0|-1|0|5|1|0|1|1|24.5|1|0|-1|0|0|0|0
13982521|M|32|170|2|1|0|-1|0|-1|1|3|1|0|0|1|-1.0|0|0|0|0|0|0|1
30041754|M|26|163|2|-1|1|-1|0|0|1|3|-1|-1|0|0|27.0|2|1|1|0|0|0|0
24658445|M|28|163|3|0|1|1|1|-1|0|5|3|1|1|1|24.0|3|0|0|0|0|1|1
34412689|M|24|160|1|-1|0|0|0|1|0|3|0|0|1|1|-1.0|1|1|0|0|0|0|0
21390996|M|27|158|1|0|1|-1|0|-1|0|3|3|0|0|0|20.5|3|-1|-1|0|0|1|0
47761765|M|27|160|1|0|1|-1|0|0|0|5|3|1|1|0|25.0|2|1|0|0|0|0|0
18554492|M|30|158|1|-1|1|-1|0|-1|1|2|3|0|1|0|21.0|0|0|0|0|0|0|0
21688323|M|26|168|1|0|1|1|1|1|0|5|1|0|1|0|55.0|3|1|0|1|0|0|1
2339550|M|31|163|2|0|1|-1|1|0|0|5|3|1|1|1|26.5|3|0|0|0|0|1|0
13866120|M|29|155|3|0|1|0|0|0|0|5|1|-1|1|0|-1.0|3|-1|-1|0|0|0|1
9923121|M|31|162|2|0|1|0|1|0|0|5|1|1|1|0|25.0|1|0|0|0|0|0|0
13253223|M|35|166|5|0|1|0|0|1|0|5|3|1|1|0|30.0|3|0|1|0|0|0|0
97952097|M|26|155|2|0|0|0|0|0|0|5|1|0|1|1|53.0|3|0|0|0|0|0|1
2729236|M|33|168|3|2|1|1|1|0|0|5|0|0|0|-1|29.0|4|0|-1|0|0|0|0
2415052|M|31|157|2|1|1|-1|0|0|0|2|3|1|-1|0|22.0|1|-1|-1|0|0|0|0
45805376|M|39|155|1|-1|1|-1|1|-1|0|5|1|1|0|0|23.0|3|-1|-1|1|0|1|0
13379770|M|32|160|2|-1|1|0|0|0|0|0|3|1|0|0|-1.0|3|-1|1|0|0|0|0
22666097|M|26|167|3|0|1|-1|0|-1|0|5|1|0|1|1|-1.0|0|0|0|0|0|0|0
22691188|M|29|162|2|-1|1|-1|0|-1|0|1|3|1|1|1|-1.0|3|1|0|0|0|0|0
19744639|M|35|158|3|0|1|-1|0|0|0|5|3|1|1|0|24.0|0|0|0|0|0|0|0
53375065|M|41|160|1|0|1|-1|0|0|0|2|1|-1|1|1|25.0|4|0|-1|1|0|1|1
37943626|M|23|172|1|-1|0|-1|0|1|0|0|3|1|0|0|-1.0|1|0|1|0|0|0|0
2302089|M|30|163|2|-1|1|-1|0|0|0|2|3|1|1|-1|24.0|3|-1|-1|0|0|1|0
2244994|M|33|162|3|-1|0|-1|0|-1|0|0|0|0|0|0|24.5|2|1|1|0|0|0|0
2258744|M|28|158|2|0|1|-1|1|0|0|5|1|-1|1|1|25.0|2|0|1|0|0|0|0
76661316|M|35|160|2|1|1|-1|1|0|0|2|3|0|1|0|29.0|3|1|0|0|0|0|1
1640116|M|35|168|3|-1|1|0|0|0|0|0|0|0|0|0|-1.0|3|0|-1|0|0|0|0
95256572|M|26|162|3|0|1|-1|0|-1|0|3|1|0|1|0|23.5|0|0|0|0|0|0|0
2915954|M|32|158|2|0|1|-1|0|0|0|5|3|1|0|0|24.0|0|0|0|0|0|0|0
38323603|M|25|156|2|0|1|-1|0|1|0|5|1|0|1|-1|21.5|3|0|0|0|0|0|0
20027146|M|26|165|2|-1|1|-1|0|-1|0|2|1|1|1|-1|-1.0|3|1|0|0|0|0|0
1095383|M|33|165|3|0|0|-1|0||0|0|0|0|0|0|25.0|3|1|0|0|0|0|0
36364249|M|28|160|2|0|1|-1|0|0|0|3|3|1|0|0|-1.0|1|-1|-1|0|0|0|0
2512384|M|33|166|2|-1|1|-1|1|0|0|3|1|0|1|1|30.0|0|0|0|0|0|0|0
28821341|M|31|174|2|0|1|-1|0|0|0|5|0|-1|1|0|-1.0|2|-1|1|0|0|0|0
37541508|M|28|158|1|0|1|-1|0|0|0|0|1|1|1|0|25.5|2|0|0|0|0|1|0
1692977|M|34|168|1|-1|1|-1|0|0|0|0|0|0|0|0|29.0|3|1|0|0|0|0|0
5239724|M|33|168|3|-1|1|-1|0|0|0|5|1|1|1|1|27.5|1|0|-1|0|0|0|0
3785637|M|31|163|2|0|1|-1|0|0|0|5|1|0|1|0|25.5|4|0|-1|0|0|0|0
3776746|M|34|158|2|0|1|-1|0|0|0|0|0|0|0|0|25.0|3|0|0|0|0|0|0
14788835|M|32|170|2|-1|1|-1|0|0|0|5|1|0|1|1|27.5|1|0|0|0|0|1|1
18810146|M|31|160|3|0|1|1|1|0|0|5|1|1|0|1|23.0|3|1|0|0|0|0|1
2465329|M|25|165|2|-1|1|-1|0|0|0|0|0|0|0|0|29.0|4|0|-1|0|0|0|0
2907790|M|32|163|2|0|1|0|0|0|0|0|0|0|0|0|24.0|4|0|-1|0|0|0|0
18657132|M|32|170|1|-1|1|-1|0|0|0|5|1|1|0|0|-1.0|1|1|0|0|0|0|0
16282754|M|29|160|2|0|1|-1|0|0|0|5|1|0|1|1|23.5|3|-1|1|0|0|0|0
16201166|M|29|163|3|-1|1|-1|0|1|0|3|1|1|1|1|25.0|0|0|0|0|0|0|0
2831448|M|31|158|3|0|0|1|1|0|0|0|3|1|1|0|22.5|1|0|0|0|0|0|0
14472457|M|32|170|3|0|0|0|0|0|0|0|0|0|0|0|-1.0|3|1|1|0|0|0|0
58070302|M|23|168|2|-1|1|-1|0|-1|0|3|-4|-1|1|0|23.5|1|-1|-1|0|0|1|1
23420481|M|31|165|3|1|0|1|1|-1|0|3|1|0|1|0|-1.0|1|-1|-1|0|0|1|0
18462114|M|31|165|2|0|1|0|0|-1|0|5|1|0|0|1|26.0|1|0|-1|0|0|1|0
21184703|M|27|160|3|0|1|-1|0|0|0|其它|3|1|1|1|24.0|0|0|0|0|0|0|0
36673668|M|25|160|2|-1|1|0|0|1|0|5|3|0|0|0|-1.0|1|0|1|0|0|0|0
78954666|M|35|164|1|-1|1|-1|0|1|0|5|-1|-1|1|1|32.5|3|1|0|0|0|1|1
28339597|M|26|160|3|0|1|-1|0|0|0|5|1|1|1|1|-1.0|2|0|0|0|0|0|0
19476561|M|37|136|3|-1|1|-1|0|1|0|2|1|0|0|-1|45.0|1|1|1|0|0|0|0
43336543|M|40|156|2|-1|1|-1|0|-1|1|2|1|1|-1|-1|24.0|2|1|0|1|1|0|1
18316436|M|35|160|3|0|1|-1|0|0|1|5|3|1|1|1|23.5|0|0|0|0|0|0|1
15137245|M|28|165|2|-1|1|-1|0|-1|0|5|3|1|0|-1|22.5|0|0|0|0|0|0|0
12634025|M|31|170|5|0|1|-1|0|-1|0|5|3|1|0|-1|28.5|3|1|1|0|0|0|1
4026531|M|30|155|3|0|1|-1|0|0|0|5|1|1|1|1|22.0|0|0|0|0|0|0|0
29739409|M|34|156|1|-1|1|-1|0|1|0|3|0|0|0|0|26.0|3|0|0|1|1|0|1
73593166|M|28|167|3|0|1|-1|0|0|0|3|1|1|1|1|-1.0|1|0|0|0|0|0|1
11882715|M|33|165|3|-1|1|0|0|0|0|5|3|1|0|0|25.0|3|0|0|0|0|0|0
16937015|M|42|163|2|-1|1|-1|1|0|0|5|0|1|0|0|55.0|2|0|0|1|1|1|1
13311714|M|30|166|1|-1|1|-1|0|0|0|5|3|1|0|0|23.5|4|0|-1|0|0|0|0
16277992|M|33|160|3|-1|1|-1|0|1|1|5|1|0|1|0|23.5|3|1|1|0|0|1|0
12138209|M|38|160|1|-1|1|-1|1|1|0|5|1|1|1|1|30.0|3|1|1|0|0|1|1
10035543|M|30|165|3|0|0|-1|0|0|0|5|-4|-1|0|0|25.0|4|0|-1|0|0|0|0
3950708|M|33|161|2|0|1|-1|0|0|0|5|1|1|1|-1|24.5|1|0|0|0|0|0|0
3689158|M|33|158|3|0|1|-1|0|0|0|3|3|1|1|1|25.0|0|0|0|0|0|0|0
27079153|M|27|165|2|-1|1|-1|0|-1|1|5|3|0|0|-1|-1.0|0|0|0|1|0|0|1
20097364|M|28|165|2|-1|1|-1|0|-1|0|5|1|1|-1|0|20.0|2|-1|1|0|0|0|1
1479627|M|43|165|2|3|1|1|1|1|1|5|1|-1|-1|0|32.5|0|0|0|1|1|1|1
4524066|M|33|160|3|0|1|-1|0|0|0|3|3|1|1|0|24.0|3|0|0|0|0|0|1
20576702|M|27|157|2|-1|1|0|0|-1|0|5|1|1|0|1|-1.0|3|-1|-1|0|0|0|0
47977216|M|24|155|1|-1|1|-1|0|-1|0|5|3|1|1|-1|20.5|1|-1|-1|0|0|0|0
25340346|M|25|160|1|1|1|-1|0|-1|1|3|3|0|1|0|22.0|2|1|0|0|0|1|1
15778919|M|31|163|3|3|1|1|1|-1|0|5|3|1|1|1|24.0|2|1|0|0|0|0|1
51642405|M|22|163|2|0|1|0|0|0|0|3|3|0|0|0|47.0|3|1|0|0|0|0|0
12216219|M|45|155|2|-1|1|-1|0|-1|0|5|1|1|-1|1|22.5|1|-1|-1|1|1|1|1
16050191|M|30|160|3|0|1|0|1|0|0|3|1|1|1|0|22.5|2|-1|1|0|0|0|0
13745661|M|30|161|3|0|1|-1|0|0|0|5|3|0|1|1|23.5|3|-1|-1|0|0|1|0
28287515|M|30|160|1|0|1|-1|0|-1|0|5|3|1|1|0|24.0|3|1|0|0|0|0|0
11806560|M|37|160|1|-1|1|-1|0|1|0|5|1|1|1|1|30.0|1|1|0|0|0|0|0
12044122|M|31|158|2|0|1|-1|0|0|0|3|3|1|1|0|26.0|3|0|-1|0|0|0|1
34664701|M|34|165|2|0|1|1|0|0|1|5|1|0|0|0|26.0|0|0|0|1|1|0|1
14789065|M|30|155|2|-1|1|-1|0|0|0|3|1|1|0|1|22.5|3|1|0|0|0|0|0
1991436|M|32|169|3|0|1|-1|0|0|0|5|3|1|1|0|28.5|0|0|0|0|0|0|0
6660380|M|30|160|3|1|1|-1|0|1|0|3|3|-1|-1|0|24.5|0|0|0|0|0|1|0
14182424|M|35|165|3|2|0|-1|1|0|0|3|1|-1|1|-1|25.0|0|0|0|0|0|0|0
15761033|M|33|160|3|2|1|1|0|-1|0|5|3|1|1|0|24.0|4|0|-1|0|0|0|1
30878411|M|26|167|2|-1|1|-1|0|0|0|5|3|1|1|0|25.0|3|1|0|0|0|0|0
2885266|M|33|160|3|-1|1|-1|0|0|0|5|1|1|1|0|26.0|3|-1|1|0|0|0|0
13714087|M|34|173|2|-1|0|-1|0|0|0|2|1|1|1|-1|30.0|0|0|0|0|0|0|1
15599757|M|30|160|2|0|1|0|0|0|0|2|3|0|0|0|25.0|3|0|0|0|0|0|0
23298274|M|31|155|1|-1|1|-1|0|-1|0|5|0|0|1|1|-1.0|3|0|-1|0|0|0|0
24040849|M|31|160|1|-1|1|0|0|-1|1|5|0|0|0|0|25.0|1|0|-1|0|0|0|1
12501568|M|29|161|2|0|0|0|0|0|0|0|0|0|1|0|25.5|0|0|0|0|0|0|0
4884996|M|28|160|2|1|1|-1|0|0|1|3|3|1|1|0|24.0|0|0|0|0|0|0|0
18173305|M|42|158|2|0|1|-1|0|0|0|5|3|-1|0|0|26.0|2|0|0|1|1|0|1
25654151|M|30|168|3|2|1|1|1|-1|0|5|3|1|1|0|26.5|0|0|0|0|0|1|0
22489617|M|29|168|3|-1|1|-1|0|1|0|5|1|1|1|0|37.5|1|1|0|0|0|0|0
1182770|M|38|162|3|1|1|-1|1|0|0|0|0|0|0|0|27.0|0|0|0|0|0|0|0
67400555|M|23|174|1|0|1|-1|0|-1|1|2|1|0|0|0|16.333333333333332|1|1|1|0|0|0|0
2913065|M|29|166|2|0|1|-1|1|1|0|3|3|0|1|0|30.0|4|0|-1|0|0|0|1
23955674|M|35|156|5|0|1|-1|0|-1|1|3|3|1|1|0|-1.0|3|0|0|0|0|1|0
2718169|M|36|163|3|1|1|-1|0|0|0|5|1|1|1|0|28.0|0|0|0|1|0|0|0
13424668|M|28|155|2|0|1|-1|0|0|0|2|1|0|1|0|21.0|3|-1|-1|0|0|0|0
38669456|M|25|165|3|0|0|0|0|0|0|2|0|-1|0|0|-1.0|3|-1|-1|0|0|0|0
32350463|M|28|170|2|0|1|-1|0|-1|0|5|3|1|1|0|26.0|4|0|-1|0|0|0|1
2690953|M|35|163|3|-1|1|-1|0|0|0|0|0|0|0|0|26.5|2|1|0|0|0|0|0
30006620|M|29|158|3|1|1|0|0|0|0|其它|1|-1|1|0|-1.0|4|0|-1|0|0|0|0
21670629|M|34|162|3|0|0|0|0|-1|1|0|0|0|0|1|-1.0|1|0|-1|0|0|0|0
13672636|M|27|158|3|0|1|-1|0|0|0|0|1|0|1|0|23.5|2|1|0|0|0|0|1
22716960|M|27|165|2|0|1|-1|0|-1|1|5|1|1|1|0|27.5|3|0|0|0|0|0|1
28276485|M|27|158|2|-1|1|-1|0|-1|0|5|1|0|1|1|-1.0|1|0|-1|0|0|0|0
3340194|M|35|173|5|0|1|-1|0|-1|0|5|1|1|1|0|26.5|0|0|0|0|0|0|0
40462714|M|30|159|2|-1|1|0|0|0|0|0|3|0|0|0|23.0|1|0|0|0|0|0|0
68953315|M|22|158|1|1|1|1|1|-1|0|5|3|-1|0|0|40.0|3|0|-1|0|0|0|0
1731368|M|28|163|3|0|1|1|0|-1|0|5|3|1|1|0|26.0|0|0|0|0|0|0|0
25290334|M|28|170|1|0|1|-1|0|-1|0|3|1|1|1|1|27.5|2|1|0|1|0|0|1
24322135|M|28|164|3|0|1|-1|0|0|0|5|3|1|1|0|26.0|0|0|0|0|0|0|1
3724356|M|27|167|2|0|1|0|0|0|0|0|0|0|0|0|26.5|1|0|0|0|0|0|0
22558354|M|32|168|2|0|1|1|1|0|0|3|3|-1|1|0|27.5|3|-1|-1|0|0|0|1
4160235|M|33|160|2|1|1|-1|0|0|1|3|0|0|1|1|25.0|0|0|0|0|0|0|1
15228308|M|32|158|3|0|0|0|0|0|0|3|3|0|0|0|24.0|3|-1|-1|0|0|0|0
33423471|M|26|162|1|-1|1|-1|0|0|0|0|3|1|1|0|22.5|1|0|-1|0|0|0|0
2004322|M|30|160|3|-1|1|-1|0|1|0|0|0|0|0|0|28.5|3|1|0|0|0|0|0
16484395|M|28|160|2|-1|1|0|0|0|0|0|0|0|0|0|-1.0|1|1|1|0|0|0|0
42438648|M|24|169|1|0|1|-1|0|-1|0|5|3|0|1|1|22.5|0|0|0|0|0|1|0
11778324|M|34|160|3|0|0|0|0|0|0|5|0|0|0|0|24.5|0|0|0|0|0|0|0
13508445|M|33|163|7|-1|0|1|1|1|1|0|-4|-4|0|-1|29.5|1|-1|-1|0|0|1|1
17399627|M|31|158|3|1|1|-1|0|-1|0|5|3|1|1|0|22.5|0|0|0|0|0|0|0
4030043|M|33|164|1|-1|1|-1|0|-1|0|5|1|-1|1|0|24.5|3|1|0|0|0|1|0
14530180|M|29|163|2|-1|1|-1|0|-1|0|5|1|1|0|-1|23.0|2|1|0|0|0|0|0
3572521|M|37|165|3|0|1|1|0|0|0|0|0|0|0|0|25.0|0|0|0|0|0|0|0
35021502|M|24|171|1|0|0|-1|0|0|0|5|1|0|1|1|27.0|4|0|-1|0|0|0|0
16270546|M|43|157|2|0|1|0|0|-1|0|5|0|-1|0|0|23.5|4|0|-1|1|0|0|0
7556373|M|33|162|3|-1|1|-1|0|-1|1|5|1|0|1|1|24.0|1|1|1|0|0|1|0
4994764|M|36|163|2|1|1|-1|0|0|0|5|1|-1|1|1|25.0|0|0|0|0|0|0|0
47005384|M|26|172|2|0|1|-1|0|0|0|5|1|-1|1|-1|27.5|3|1|1|0|0|0|0
94506213|M|24|156|3|0|1|-1|0|-1|0|5|3|0|0|1|20.0|4|0|-1|0|0|1|0
48041204|M|27|170|3|-1|1|-1|0|0|0|5|3|0|0|0|-1.0|0|0|0|0|0|0|0
1747325|M|34|160|3|0|1|-1|0|1|1|5|1|-1|1|0|24.5|3|0|0|0|0|0|0
1780009|M|31|161|3|0|1|-1|0|0|0|0|0|0|0|0|24.0|3|1|0|0|0|0|0
30722400|M|25|165|2|1|1|-1|0|1|0|2|1|-1|1|1|26.5|1|-1|-1|0|0|1|0
4012155|M|56|150|2|0|0|0|1|1|0|0|1|1|-1|0|-1.0|1|0|-1|1|1|0|0
18275833|M|33|150|2|0|1|-1|0|-1|0|5|3|1|1|0|-1.0|3|1|0|0|0|1|0
3745126|M|30|162|2|-1|1|-1|0|0|0|5|3|0|1|1|25.0|3|1|0|0|0|0|0
5204773|M|29|160|2|0|0|-1|0|-1|0|3|3|0|1|0|25.0|1|0|-1|0|0|0|0
37170783|M|29|166|3|0|1|-1|1|0|0|3|3|-1|1|-1|26.5|3|-1|-1|0|0|1|0
3962695|M|33|162|2|0|1|-1|0|-1|0|5|1|1|0|0|25.0|4|0|-1|1|0|0|0
11593781|M|32|171|3|-1|1|-1|0|0|0|5|3|1|1|-1|30.5|1|-1|1|0|0|0|0
49701732|M|22|160|1|-1|1|-1|0|0|0|3|3|0|0|0|22.5|3|1|0|0|0|0|0
30952618|M|26|172|2|0|1|-1|0|-1|0|5|3|1|0|0|24.0|3|1|0|0|0|1|0
3852281|M|34|158|2|0|1|-1|0|0|0|5|3|1|1|1|22.5|4|0|-1|0|0|0|0
17709632|M|40|150|3|-1|1|-1|1|0|0|3|1|1|0|1|22.5|1|-1|-1|1|1|0|0
11634201|M|26|164|3|1|1|1|0|0|1|3|3|0|1|0|27.0|3|1|0|0|0|0|0
20723055|M|31|155|1|0|1|-1|0|-1|0|5|1|-1|0|1|22.0|4|0|-1|0|0|0|0
4372538|M|36|158|2|0|1|0|0|-1|0|0|0|0|0|0|21.5|4|0|-1|0|0|0|0
4080783|M|32|175|3|-1|1|0|0|0|0|0|3|1|0|0|19.333333333333332|0|0|0|0|0|0|0
19163978|M|41|162|3|0|0|-1|0|0|0|0|0|0|0|0|50.0|3|0|1|1|1|0|0
2808381|M|32|167|3|-1|1|-1|0|-1|0|0|0|0|0|0|29.0|2|0|1|0|0|0|0
22662069|M|28|162|3|0|1|0|0|0|0|5|0|0|1|0|24.0|2|0|0|0|0|0|0
27645404|M|28|160|3|0|1|0|0|0|0|5|3|0|0|1|-1.0|1|0|0|0|0|0|0
1293079|M|34|163|2|0|1|-1|0|0|0|0|0|0|0|0|24.0|0|0|0|0|0|0|0
